"289","2014-12-4","310003","港股通(沪)","110003","港元","5.27","12318.0","2.03","4754.0","7.3","17072.0",\N,\N,"105.0","100.85"
"200","2014-12-5","310001","沪股通","110001","人民币","0.5984","111528.0","0.3535","70118.0","0.9519","181646.0",\N,\N,"130.0","104.33"
"288","2014-12-5","310003","港股通(沪)","110003","港元","16.56","24001.0","3.49","6454.0","20.05","30455.0",\N,\N,"105.0","90.69"
"199","2014-12-8","310001","沪股通","110001","人民币","0.4817","83885.0","0.3401","57046.0","0.8218","140931.0",\N,\N,"130.0","113.23"
"287","2014-12-8","310003","港股通(沪)","110003","港元","7.33","15795.0","2.96","5504.0","10.29","21299.0",\N,\N,"105.0","99.75"
"198","2014-12-9","310001","沪股通","110001","人民币","0.5632","111084.0","0.4607","80917.0","1.0239","192001.0",\N,\N,"130.0","118.41"
"286","2014-12-9","310003","港股通(沪)","110003","港元","10.73","18967.0","4.02","6647.0","14.75","25614.0",\N,\N,"105.0","97.37"
"197","2014-12-10","310001","沪股通","110001","人民币","0.4387","96802.0","0.255","49228.0","0.6937","146030.0",\N,\N,"130.0","110.59"
"285","2014-12-10","310003","港股通(沪)","110003","港元","5.11","10701.0","1.93","4650.0","7.04","15351.0",\N,\N,"105.0","101.09"
"196","2014-12-11","310001","沪股通","110001","人民币","0.2651","55183.0","0.1736","39986.0","0.4387","95169.0",\N,\N,"130.0","119.26"
"284","2014-12-11","310003","港股通(沪)","110003","港元","5.71","12401.0","1.65","3810.0","7.36","16211.0",\N,\N,"105.0","100.17"
"195","2014-12-12","310001","沪股通","110001","人民币","0.3397","74070.0","0.1704","52899.0","0.5101","126969.0",\N,\N,"130.0","111.38"
"283","2014-12-12","310003","港股通(沪)","110003","港元","3.94","11265.0","1.49","3757.0","5.43","15022.0",\N,\N,"105.0","101.89"
"194","2014-12-15","310001","沪股通","110001","人民币","0.2224","53053.0","0.1288","31670.0","0.3512","84723.0",\N,\N,"130.0","119.32"
"282","2014-12-15","310003","港股通(沪)","110003","港元","2.76","9876.0","1.43","3822.0","4.19","13698.0",\N,\N,"105.0","103.04"
